ts,wtid,var001,var002,var003,var004,var005,var006,var007,var008,var009,var010,var011,var012,var013,var014,var015,var016,var017,var018,var019,var020,var021,var022,var023,var024,var025,var026,var027,var028,var029,var030,var031,var032,var033,var034,var035,var036,var037,var038,var039,var040,var041,var042,var043,var044,var045,var046,var047,var048,var049,var050,var051,var052,var053,var054,var055,var056,var057,var058,var059,var060,var061,var062,var063,var064,var065,var066,var067,var068
2018-07-01 04:52:58.010,1,400.37,28.6,45.59,28.0,400.89,33.09,33.2,0.01,59.02,-0.3,33.09,29.64,0.04,33.2,189.94,11,59.09,35.09,87.55,0,28.79,33.0,0.02,46.29,0.06,0.06,1.15,26.34,33.0,28.7,-6.6,0.0,40.5,26.3,47.29,32.5,35.0,400.54,0.03,47.4,0.01,25.6,0.0,29.54,47.4,20.39,0,29.6,-0.01,1.0,31.0,47.7,0,-13.0,31.1,-462.2,31.0,-0.04,87.48,49.99,179.71,35.4,59.15,29.52,87.58,0,28.79,1.09
2018-07-01 04:53:05.375,1,399.85,28.79,45.59,26.79,401.06,33.09,33.2,0.0,59.07,-0.3,33.09,29.64,0.04,33.2,185.54,11,59.15,35.09,87.55,0,29.0,33.0,0.03,46.29,0.0,0.0,1.55,26.34,33.0,28.89,-4.25,0.0,40.5,39.63,47.29,32.5,35.0,400.37,0.03,47.29,0.01,23.6,0.0,29.6,47.5,20.39,0,29.64,-0.01,1.0,31.0,47.59,0,-18.0,31.1,-462.2,31.0,-0.04,87.5,49.95,189.19,35.29,59.2,29.54,87.58,0,28.79,0.87
2018-07-01 04:53:12.742,1,400.37,28.89,45.59,25.6,401.06,33.09,33.2,0.0,59.04,-0.3,33.09,29.64,0.04,33.2,190.37,11,59.12,35.09,87.55,0,29.1,33.0,0.01,46.29,0.0,0.0,1.7,26.34,33.0,29.0,-1.44,0.0,40.5,37.85,47.2,32.5,35.0,400.71,0.01,47.29,-0.03,26.79,0.0,29.59,47.5,20.39,0,29.63,-0.01,1.0,31.1,47.59,0,-16.0,31.2,-463.43,31.0,-0.04,87.5,49.95,188.37,35.29,59.19,29.54,87.58,0,28.79,0.29
2018-07-01 04:53:20.108,1,400.37,29.0,45.59,25.6,401.06,33.09,33.2,0.0,59.03,-0.3,33.09,29.64,0.04,33.2,200.04,11,59.09,35.09,87.55,0,29.1,33.0,0.01,46.29,0.0,0.0,1.61,26.34,33.0,29.0,0.9,0.0,40.5,48.41,47.2,32.5,35.0,400.54,0.0,47.29,-0.08,23.6,0.0,29.55,47.4,19.6,0,29.6,-0.01,1.0,31.0,47.59,0,-18.0,31.2,-464.66,31.0,-0.04,87.5,49.95,197.17,35.29,59.15,29.54,87.58,0,28.79,0.01
2018-07-01 04:53:27.473,1,400.37,29.0,45.59,26.79,401.06,33.09,33.2,0.0,59.04,-0.3,33.09,29.64,0.04,33.2,212.57,11,59.15,35.09,87.55,0,29.1,33.0,0.02,46.29,0.0,0.0,1.63,26.34,33.0,29.0,4.69,0.0,40.5,48.41,47.2,32.5,35.0,400.71,0.02,47.29,-0.03,28.79,0.0,29.58,47.4,23.6,0,29.61,-0.01,1.0,31.1,47.59,0,-19.0,31.2,-463.43,31.0,-0.04,87.5,49.97,205.34,35.29,59.19,29.54,87.58,0,28.79,0.01
2018-07-01 04:53:34.840,1,400.37,28.89,45.5,24.79,401.06,33.09,33.09,0.0,59.04,-0.3,33.09,29.64,0.04,33.09,195.65,11,59.13,35.09,87.55,0,29.0,33.0,0.02,46.29,0.0,0.0,1.59,26.34,33.0,28.89,8.97,0.0,40.5,48.41,47.2,32.5,35.0,400.54,0.03,47.29,0.01,25.6,0.0,29.57,47.4,19.6,0,29.6,-0.01,1.0,31.1,47.5,0,-15.0,31.2,-462.2,31.0,-0.04,87.5,49.99,200.69,35.29,59.17,29.53,87.58,0,28.7,0.01
2018-07-01 04:53:42.203,1,400.71,28.89,45.5,24.79,401.57,33.09,33.09,0.0,59.06,-0.3,33.09,29.64,0.04,33.09,190.37,11,59.13,35.09,87.55,0,29.0,33.0,0.0,46.2,0.0,0.0,1.49,26.34,33.0,28.79,10.54,0.0,40.5,39.63,47.2,32.5,35.0,401.06,0.03,47.29,-0.03,24.79,0.0,29.55,47.29,19.6,0,29.61,-0.01,1.0,31.1,47.5,0,-18.0,31.2,-463.43,31.0,-0.04,87.5,50.0,195.49,35.29,59.17,29.54,87.58,0,28.6,0.01
2018-07-01 04:53:49.572,1,400.37,28.79,45.5,26.79,401.4,33.09,33.09,0.0,59.03,-0.3,33.09,29.64,0.04,33.09,192.79,11,59.14,35.09,87.55,0,29.0,33.0,0.0,46.2,0.0,0.0,1.51,26.34,33.0,28.79,11.14,0.0,40.5,39.63,47.09,32.5,35.0,400.54,0.03,47.29,0.01,25.6,0.0,29.59,47.29,20.39,0,29.6,-0.01,1.0,31.1,47.59,0,-16.0,31.1,-462.2,31.0,-0.03,87.5,50.0,192.84,35.29,59.16,29.54,87.58,0,28.6,0.01
2018-07-01 04:53:56.937,1,400.37,28.79,45.5,24.79,401.06,33.09,33.09,0.0,59.03,-0.3,33.09,29.54,0.04,33.09,189.94,11,59.09,35.09,87.26,0,29.0,32.9,0.0,46.2,0.0,0.0,1.49,26.34,32.9,28.7,10.94,0.0,40.5,39.63,47.09,32.5,35.0,400.54,0.02,47.29,0.01,25.6,0.0,29.54,47.29,20.39,0,29.6,-0.01,1.0,31.1,47.5,0,-21.0,31.1,-462.2,31.0,-0.04,87.3,50.0,188.85,35.29,59.15,29.54,87.23,0,28.7,0.01
2018-07-01 04:54:04.300,1,400.37,29.0,45.5,25.6,400.71,33.09,33.09,0.0,59.09,-0.3,33.09,29.64,0.04,33.09,195.21,11,59.15,35.09,87.27,0,29.2,32.9,0.01,46.2,0.0,0.0,1.48,26.34,32.9,29.0,10.96,0.0,40.5,39.63,47.09,32.5,35.0,400.71,0.04,47.2,0.01,22.79,0.0,29.58,47.29,20.39,0,29.64,-0.01,1.0,31.1,47.5,0,-16.0,31.1,-462.2,31.0,-0.03,87.3,49.97,192.77,35.29,59.2,29.55,87.23,0,28.7,0.01
2018-07-01 04:54:11.670,1,400.2,29.1,45.5,25.6,400.89,33.2,33.09,0.0,59.04,-0.3,33.2,29.64,0.04,33.09,189.94,11,59.15,35.09,87.27,0,29.29,32.9,0.02,46.2,0.0,0.0,1.39,26.34,32.9,29.0,11.39,0.0,40.5,45.15,47.09,32.5,35.0,400.54,0.04,47.2,0.01,24.79,0.0,29.6,47.29,21.6,0,29.6,-0.01,1.0,31.1,47.5,0,-16.0,31.1,-462.2,31.0,-0.04,87.3,49.95,192.87,35.29,59.16,29.54,87.23,0,28.7,0.01
2018-07-01 04:54:19.038,1,400.54,29.1,45.5,24.79,401.06,33.2,33.09,0.0,59.04,-0.3,33.2,29.64,0.04,33.09,195.21,11,59.09,35.09,87.27,0,29.29,32.9,0.03,46.09,0.0,0.0,1.37,26.44,32.9,29.0,11.62,0.0,40.5,45.15,47.09,32.5,35.0,400.89,0.03,47.2,-0.04,23.6,0.0,29.55,47.2,19.6,0,29.6,-0.01,1.0,31.1,47.4,0,-18.0,31.2,-463.43,31.0,-0.04,87.3,49.95,193.76,35.29,59.15,29.54,87.23,0,28.7,0.01
2018-07-01 04:54:26.403,1,400.37,29.1,45.5,28.0,401.06,33.29,33.09,0.0,59.04,-0.3,33.29,29.64,0.04,33.09,197.63,11,59.14,35.09,87.27,0,29.29,32.79,0.0,46.09,0.0,0.0,1.37,26.34,32.79,29.0,12.3,0.0,40.5,45.15,47.09,32.5,35.0,400.54,0.0,47.09,0.01,25.6,0.0,29.59,47.29,21.6,0,29.65,-0.01,1.0,31.1,47.5,0,-18.0,31.1,-462.2,31.0,-0.04,87.3,49.95,195.9,35.29,59.17,29.54,87.23,0,28.6,0.01
2018-07-01 04:54:33.768,1,400.37,29.1,45.4,25.6,401.4,33.29,33.09,0.0,59.04,-0.3,33.29,29.64,0.04,33.09,195.21,11,59.13,35.09,87.27,0,29.29,32.79,0.0,46.09,0.0,0.0,1.36,26.34,32.79,28.89,13.04,0.0,40.5,45.15,47.0,32.5,35.0,400.71,0.01,47.09,0.01,23.6,0.0,29.56,47.2,20.39,0,29.6,-0.01,1.0,31.1,47.5,0,-18.0,31.1,-462.2,31.0,-0.04,87.3,49.97,195.37,35.29,59.18,29.54,87.23,0,28.6,0.01
2018-07-01 04:54:41.134,1,400.54,29.1,45.4,28.0,401.4,33.29,33.09,0.0,59.04,-0.3,33.29,29.64,0.04,33.09,192.57,11,59.14,35.09,87.27,0,29.2,32.79,0.0,46.09,0.0,0.0,1.35,26.34,32.79,28.79,13.09,0.0,40.5,45.15,47.0,32.4,35.0,400.37,0.03,47.0,0.01,24.79,0.0,29.56,47.2,20.39,0,29.6,-0.01,1.0,31.1,47.29,0,-19.0,31.2,-462.2,31.0,-0.04,87.3,50.0,192.0,35.29,59.16,29.54,87.23,0,28.6,0.01
2018-07-01 04:54:48.501,1,400.37,29.0,45.4,25.6,401.23,33.29,33.09,0.0,59.04,-0.3,33.29,29.54,0.04,33.09,189.94,11,59.13,35.09,87.27,0,29.1,32.79,0.02,46.09,0.0,0.0,1.39,26.34,32.79,28.79,13.04,0.0,40.5,45.15,47.0,32.5,35.0,400.71,0.02,47.09,0.01,26.79,0.0,29.58,47.2,22.79,0,29.61,-0.01,1.0,31.1,47.29,0,-16.0,31.1,-462.2,31.0,-0.04,87.3,50.0,193.92,35.29,59.16,29.54,87.23,0,28.5,0.01
2018-07-01 04:54:55.866,1,400.37,29.0,45.4,26.79,401.23,33.29,33.09,0.0,59.04,-0.3,33.29,29.54,0.04,33.09,200.04,11,59.11,35.09,87.27,0,29.1,32.79,0.01,46.09,0.0,0.0,1.38,26.34,32.79,28.7,13.03,0.0,40.5,45.15,47.0,32.5,35.0,400.71,0.02,47.09,0.01,28.0,0.0,29.57,47.09,22.79,0,29.6,-0.01,1.0,31.1,47.29,0,-19.0,31.1,-462.2,31.0,-0.04,87.3,50.02,195.07,35.29,59.17,29.54,87.23,0,28.5,0.01
2018-07-01 04:55:03.233,1,400.2,28.89,45.4,26.79,401.06,33.29,33.09,0.0,59.01,-0.3,33.29,29.54,0.04,33.09,195.21,11,59.15,35.09,87.27,0,29.0,32.79,0.0,46.09,0.0,0.0,1.46,26.34,32.79,28.6,13.7,0.0,40.5,39.63,46.9,32.5,35.0,400.54,0.03,47.0,0.01,28.79,0.0,29.58,47.09,21.6,0,29.59,-0.01,1.0,31.1,47.29,0,-16.0,31.1,-462.2,31.0,-0.04,87.3,50.02,195.69,35.4,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:55:10.599,1,400.37,28.79,45.29,24.79,401.4,33.29,33.09,0.0,59.04,-0.3,33.29,29.54,0.04,33.09,192.79,11,59.11,35.09,87.27,0,29.0,32.79,0.01,46.09,0.0,0.0,1.37,26.34,32.79,28.6,13.49,0.0,40.4,45.15,46.9,32.5,35.0,400.89,0.0,47.0,0.01,24.79,0.0,29.59,47.09,19.6,0,29.6,-0.01,1.0,31.1,47.29,0,-15.0,31.1,-462.2,31.0,-0.04,87.3,50.0,189.2,35.4,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:55:17.964,1,400.2,28.79,45.29,28.0,401.06,33.29,33.09,0.0,59.04,-0.3,33.29,29.54,0.04,33.09,195.21,11,59.13,35.09,87.27,0,28.89,32.7,0.0,46.09,0.0,0.0,1.4,26.34,32.7,28.5,13.47,0.0,40.5,45.15,46.9,32.5,35.0,400.71,0.01,47.0,0.0,28.0,0.0,29.56,47.09,22.79,0,29.61,-0.01,1.0,31.1,47.29,0,-18.0,31.1,-462.2,31.0,-0.04,87.3,50.0,195.18,35.29,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:55:25.330,1,400.37,28.79,45.29,26.79,401.06,33.4,33.09,0.0,59.04,-0.3,33.4,29.64,0.04,33.09,190.37,11,59.14,35.09,87.27,0,28.79,32.7,0.03,46.0,0.0,0.0,1.39,26.34,32.7,28.5,13.56,0.0,40.5,45.15,46.9,32.5,35.0,400.54,0.03,46.9,0.01,28.79,0.0,29.59,47.09,21.6,0,29.6,-0.01,1.0,31.1,47.29,0,-19.0,31.1,-462.2,31.0,-0.04,87.3,49.99,192.63,35.29,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:55:32.698,1,400.2,28.7,45.29,28.0,400.89,33.4,33.09,0.0,59.05,-0.3,33.4,29.64,0.04,33.09,192.79,11,59.14,35.09,87.27,0,28.79,32.7,0.0,46.0,0.0,0.0,1.43,26.34,32.7,28.5,13.2,0.0,40.5,45.15,46.79,32.5,35.0,400.54,0.04,47.0,0.01,28.0,0.0,29.57,47.09,21.6,0,29.6,-0.01,1.0,31.1,47.29,0,-18.0,31.1,-462.2,31.0,-0.04,87.3,49.95,189.85,35.29,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:55:40.062,1,400.37,28.7,45.29,23.6,401.4,33.4,33.09,0.0,59.06,-0.3,33.4,29.54,0.04,33.09,193.01,11,59.13,35.09,87.27,0,28.79,32.7,0.02,46.0,0.0,0.0,1.49,26.34,32.7,28.39,12.86,0.0,40.5,39.63,46.79,32.5,35.0,400.71,0.04,46.9,0.01,24.79,0.0,29.58,47.09,20.39,0,29.6,-0.01,1.0,31.1,47.09,0,-16.0,31.1,-462.2,31.0,-0.04,87.3,49.95,192.44,35.29,59.18,29.54,87.23,0,28.5,0.01
2018-07-01 04:55:47.430,1,400.37,28.7,45.29,26.79,401.4,33.4,33.09,0.0,59.04,-0.3,33.4,29.54,0.04,33.09,190.37,11,59.14,35.09,87.27,0,28.7,32.59,0.01,46.0,0.0,0.0,1.4,26.34,32.59,28.39,12.28,0.0,40.5,45.15,46.79,32.5,35.0,400.54,0.02,46.9,0.01,23.6,0.0,29.57,47.0,21.6,0,29.6,-0.01,1.0,31.1,47.09,0,-16.0,31.1,-462.2,31.0,-0.04,87.3,49.95,187.44,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:55:54.796,1,400.2,28.6,45.29,26.79,401.06,33.5,33.09,0.0,59.04,-0.3,33.5,29.64,0.04,33.09,180.27,11,59.12,35.09,87.27,0,28.6,32.59,0.03,46.0,0.0,0.0,1.36,26.34,32.59,28.39,11.29,0.0,40.4,45.15,46.79,32.5,35.0,400.54,0.02,47.0,0.01,24.79,0.0,29.59,47.0,20.39,0,29.63,-0.01,1.0,31.1,47.09,0,-15.0,31.1,-462.2,31.0,-0.04,87.3,49.95,186.02,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:56:02.159,1,400.2,28.6,45.2,26.79,401.06,33.5,33.09,0.0,59.04,-0.3,33.5,29.64,0.04,33.09,177.63,11,59.13,35.09,87.27,0,28.6,32.59,0.0,46.0,0.0,0.0,1.56,26.34,32.59,28.29,9.69,0.0,40.5,48.41,46.79,32.5,35.0,400.71,0.05,46.79,0.01,30.0,0.0,29.58,47.0,21.6,0,29.62,-0.01,1.0,31.1,47.09,0,-19.0,31.1,-462.2,31.0,-0.04,87.3,49.95,184.24,35.29,59.16,29.53,87.23,0,28.6,0.01
2018-07-01 04:56:09.527,1,400.37,28.6,45.09,28.0,401.4,33.5,33.09,0.0,59.04,-0.3,33.5,29.54,0.04,33.09,182.68,11,59.13,35.09,87.27,0,28.6,32.59,0.03,46.0,0.0,0.0,1.49,26.34,32.59,28.29,8.04,0.0,40.5,39.63,46.79,32.5,35.0,400.71,0.03,46.9,0.01,28.0,0.0,29.57,47.0,22.79,0,29.6,-0.01,1.0,31.1,47.09,0,-15.0,31.1,-462.2,31.0,-0.04,87.3,49.99,178.74,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:56:16.893,1,400.37,28.6,45.2,26.79,400.89,33.5,33.09,0.0,59.02,-0.3,33.5,29.54,0.04,33.09,185.1,11,59.15,35.09,87.27,0,28.6,32.59,0.0,45.9,0.0,0.0,1.44,26.34,32.59,28.29,6.54,0.0,40.4,45.15,46.7,32.5,35.0,400.54,0.03,46.79,-0.08,28.0,0.0,29.57,47.0,21.6,0,29.6,-0.01,1.0,31.0,47.09,0,-16.0,31.1,-464.66,31.0,-0.04,87.3,50.0,182.62,35.29,59.16,29.54,87.23,0,28.6,0.01
2018-07-01 04:56:24.259,1,400.37,28.6,45.09,28.0,401.06,33.5,33.09,0.0,59.04,-0.3,33.5,29.54,0.04,33.09,172.8,11,59.15,35.09,87.27,0,28.6,32.59,0.0,45.9,0.0,0.0,1.47,26.34,32.59,28.29,5.13,0.0,40.4,39.63,46.7,32.5,35.0,400.37,0.04,46.79,0.01,28.0,0.0,29.59,47.0,21.6,0,29.61,-0.01,1.0,31.1,47.09,0,-18.0,31.1,-462.2,31.0,-0.04,87.3,50.02,176.63,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:56:31.626,1,400.37,28.5,45.09,24.79,401.06,33.5,33.09,0.0,59.04,-0.3,33.5,29.54,0.04,33.09,172.8,11,59.15,35.09,87.27,0,28.5,32.59,0.01,45.9,0.0,0.0,1.49,26.34,32.59,28.29,3.28,0.0,40.4,39.63,46.7,32.5,35.0,400.71,0.0,46.79,0.01,23.6,0.0,29.57,46.9,20.39,0,29.62,-0.01,1.0,31.0,47.09,0,-15.0,31.1,-462.2,31.0,-0.04,87.3,50.02,174.37,35.29,59.15,29.52,87.23,0,28.6,0.01
2018-07-01 04:56:38.992,1,400.54,28.5,45.09,25.6,401.06,33.5,33.09,0.0,59.04,-0.3,33.5,29.54,0.04,33.09,170.16,11,59.15,35.09,87.27,0,28.5,32.5,0.0,45.9,0.0,0.0,1.53,26.34,32.5,28.2,0.99,0.0,40.4,39.63,46.59,32.5,35.0,400.71,0.02,46.79,0.05,25.6,0.0,29.6,46.9,20.39,0,29.6,-0.01,1.0,31.1,47.09,0,-16.0,31.1,-460.97,31.0,-0.04,87.3,50.02,171.57,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:56:46.353,1,400.37,28.5,45.09,24.79,401.23,33.59,33.09,0.0,59.04,-0.3,33.59,29.54,0.04,33.09,175.21,11,59.12,35.09,87.27,0,28.5,32.5,0.0,45.9,0.0,0.0,1.62,26.34,32.5,28.2,-1.05,0.0,40.4,48.41,46.59,32.5,35.0,400.89,0.01,46.7,0.0,24.79,0.0,29.59,46.9,21.6,0,29.6,-0.01,1.0,31.1,47.09,0,-18.0,31.1,-462.2,31.0,-0.04,87.3,50.0,170.92,35.29,59.15,29.56,87.23,0,28.6,0.01
2018-07-01 04:56:53.723,1,400.2,28.5,45.09,26.79,401.06,33.59,33.09,0.0,59.05,-0.3,33.59,29.54,0.04,33.09,167.74,11,59.15,35.09,87.27,0,28.5,32.5,0.03,45.79,0.0,0.0,1.68,26.34,32.5,28.2,-2.38,0.0,40.29,37.85,46.59,32.5,35.0,400.89,0.04,46.79,0.0,25.6,0.0,29.59,46.79,19.6,0,29.61,-0.01,1.0,31.0,47.09,0,-18.0,31.1,-462.2,31.0,-0.04,87.3,50.0,172.83,35.29,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:57:01.089,1,400.37,28.5,45.09,24.79,401.23,33.59,33.09,0.0,59.05,-0.3,33.59,29.54,0.04,33.09,172.8,11,59.13,35.09,87.27,0,28.5,32.5,0.02,45.79,0.0,0.0,1.61,26.34,32.5,28.2,-3.86,0.0,40.29,48.41,46.59,32.5,35.0,400.89,0.04,46.7,-0.08,25.6,0.0,29.59,46.79,19.6,0,29.6,-0.01,1.0,31.1,47.0,0,-13.0,31.1,-464.66,31.0,-0.04,87.3,49.99,171.85,35.29,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:57:08.456,1,400.37,28.5,45.09,25.6,401.23,33.59,33.09,0.0,59.06,-0.3,33.59,29.54,0.04,33.09,177.63,11,59.14,35.09,87.27,0,28.5,32.5,0.04,45.79,0.0,0.0,1.49,26.34,32.5,28.2,-4.12,0.0,40.29,39.63,46.59,32.5,35.0,400.71,0.02,46.7,0.01,28.79,0.0,29.6,46.79,20.39,0,29.61,-0.01,1.0,31.0,47.0,0,-21.0,31.1,-462.2,31.0,-0.04,87.3,49.97,178.22,35.29,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:57:15.822,1,400.37,28.5,45.09,28.0,401.23,33.59,33.09,0.0,59.02,-0.3,33.59,29.54,0.04,33.09,175.21,11,59.14,35.09,87.27,0,28.5,32.5,0.0,45.79,0.0,0.0,1.47,26.34,32.5,28.2,-3.87,0.0,40.29,39.63,46.59,32.5,35.0,400.89,0.03,46.59,0.01,26.79,0.0,29.6,46.79,19.6,0,29.62,-0.01,1.0,31.0,47.0,0,-13.0,31.1,-462.2,31.0,-0.04,87.3,49.97,176.26,35.29,59.15,29.54,87.23,0,28.5,0.01
2018-07-01 04:57:23.188,1,400.2,28.5,45.09,25.6,401.06,33.59,33.09,0.0,59.04,-0.3,33.59,29.54,0.04,33.09,175.21,11,59.14,35.09,87.27,0,28.39,32.5,0.0,45.79,0.0,0.0,1.48,26.34,32.5,28.2,-3.95,0.0,40.29,39.63,46.59,32.5,35.0,400.54,0.01,46.59,-0.03,25.6,0.0,29.58,46.79,20.39,0,29.61,-0.01,1.0,31.0,47.0,0,-16.0,31.1,-463.43,30.89,-0.04,87.3,49.97,175.5,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:57:30.619,1,400.37,28.5,45.09,24.79,401.06,33.59,33.09,0.0,59.04,-0.3,33.59,29.54,0.04,33.09,180.27,11,59.13,35.09,87.27,0,28.5,32.5,0.0,45.79,0.0,0.0,1.46,26.34,32.5,28.1,-3.92,0.0,40.29,39.63,46.59,32.4,35.0,400.54,0.01,46.7,0.01,24.79,0.0,29.6,46.79,17.6,0,29.6,-0.01,1.0,31.0,46.9,0,-19.0,31.1,-462.2,31.0,-0.04,87.3,49.95,176.74,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:57:38.060,1,400.37,28.39,45.09,25.6,401.06,33.59,33.09,0.0,59.05,-0.3,33.59,29.54,0.04,33.09,172.8,11,59.15,35.09,87.27,0,28.39,32.5,0.0,45.79,0.0,0.0,1.47,26.34,32.5,28.1,-3.7,0.0,40.29,39.63,46.5,32.5,35.0,400.89,0.03,46.59,-0.03,26.79,0.0,29.58,46.7,21.6,0,29.6,-0.01,1.0,31.1,46.79,0,-19.0,31.1,-463.43,30.89,-0.04,87.3,49.97,175.89,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:57:45.450,1,400.54,28.5,45.09,24.79,401.4,33.59,33.09,0.0,59.04,-0.3,33.59,29.54,0.04,33.09,170.16,11,59.12,35.09,87.27,0,28.39,32.5,0.0,45.79,0.0,0.0,1.45,26.34,32.5,28.1,-4.03,0.0,40.29,39.63,46.5,32.5,35.0,400.71,0.03,46.59,0.06,26.79,0.0,29.58,46.7,19.6,0,29.61,-0.01,1.0,31.0,46.9,0,-18.0,31.1,-460.97,31.0,-0.04,87.3,49.97,172.55,35.29,59.15,29.54,87.23,0,28.6,0.01
2018-07-01 04:57:52.812,1,400.71,28.39,45.0,28.0,401.4,33.59,33.09,0.0,59.04,-0.3,33.59,29.54,0.04,33.09,170.16,11,59.14,35.09,87.27,0,28.39,32.5,0.0,45.79,0.0,0.0,1.45,26.34,32.5,28.1,-4.93,0.0,40.29,39.63,46.5,32.5,35.0,401.06,0.03,46.59,0.01,25.6,0.0,29.59,46.79,20.39,0,29.62,-0.01,1.0,31.0,46.79,0,-16.0,31.1,-462.2,31.0,-0.04,87.3,50.0,170.3,35.29,59.15,29.54,87.23,0,28.7,0.01
2018-07-01 04:58:00.174,1,400.71,28.39,45.0,26.79,401.23,33.7,33.0,0.0,59.04,-0.3,33.7,29.54,0.04,33.0,182.68,11,59.14,35.09,87.27,0,28.29,32.5,0.02,45.7,0.0,0.0,1.59,26.34,32.5,28.1,-4.81,0.0,40.29,48.41,46.5,32.5,35.0,401.06,0.02,46.59,0.01,28.0,0.0,29.6,46.7,20.39,0,29.62,-0.01,1.0,31.0,46.79,0,-19.0,31.1,-462.2,30.89,-0.04,87.3,50.02,179.3,35.29,59.16,29.54,87.23,0,28.79,0.01
2018-07-01 04:58:07.544,1,400.37,28.39,45.0,25.6,401.57,33.7,33.09,0.0,59.04,-0.3,33.7,29.54,0.04,33.09,175.21,11,59.12,35.09,87.27,0,28.39,32.4,0.01,45.7,0.0,0.0,1.67,26.34,32.4,28.1,-4.29,0.0,40.29,37.85,46.5,32.5,35.0,400.89,0.01,46.5,0.01,28.0,0.0,29.58,46.7,21.6,0,29.62,-0.01,1.0,31.0,46.79,0,-16.0,31.1,-462.2,30.89,-0.04,87.3,50.02,178.45,35.29,59.17,29.54,87.23,0,28.79,0.01
2018-07-01 04:58:14.930,1,400.71,28.29,45.0,24.79,401.4,33.7,33.0,0.0,59.04,-0.3,33.7,29.54,0.04,33.0,182.68,11,59.13,35.09,87.27,0,28.29,32.4,0.01,45.59,0.0,0.0,1.79,26.34,32.4,28.1,-3.48,0.0,40.4,39.42,46.5,32.5,35.0,400.89,0.03,46.5,0.01,24.79,0.0,29.57,46.7,20.39,0,29.6,-0.01,1.0,31.0,46.79,0,-13.0,31.1,-462.2,30.89,-0.04,87.3,50.02,182.38,35.29,59.17,29.54,87.23,0,28.79,0.01
2018-07-01 04:58:22.338,1,400.54,28.39,45.0,28.79,401.4,33.7,33.0,0.0,59.04,-0.3,33.7,29.54,0.04,33.0,180.27,11,59.15,35.09,87.27,0,28.29,32.4,0.0,45.59,0.0,0.0,1.73,26.34,32.4,28.1,-2.31,0.0,40.29,37.85,46.5,32.5,35.0,401.06,0.0,46.5,-0.03,25.6,0.0,29.58,46.59,21.6,0,29.6,-0.01,1.0,31.0,46.79,0,-18.0,31.1,-463.43,30.89,-0.04,87.3,50.02,182.07,35.29,59.15,29.54,87.23,0,28.7,0.0
2018-07-01 04:58:29.703,1,400.71,28.29,45.0,25.6,401.4,33.7,33.0,0.0,59.04,-0.3,33.7,29.54,0.04,33.0,180.27,11,59.11,35.09,87.27,0,28.29,32.4,0.02,45.59,0.0,0.0,1.63,26.34,32.4,28.1,-1.61,0.0,40.29,48.41,46.4,32.5,35.0,401.23,0.01,46.5,-0.03,24.79,0.0,29.6,46.59,20.39,0,29.63,-0.01,1.0,31.0,46.79,0,-19.0,31.1,-463.43,30.89,-0.04,87.3,50.02,181.27,35.29,59.16,29.54,87.23,0,28.7,0.01
2018-07-01 04:58:37.068,1,400.71,28.29,45.0,25.6,401.57,33.7,33.0,0.0,59.04,-0.3,33.7,29.54,0.04,33.0,185.32,11,59.12,35.09,87.27,0,28.29,32.4,0.02,45.59,0.0,0.0,1.63,26.34,32.4,28.1,-0.77,0.0,40.29,48.41,46.4,32.5,35.0,401.06,0.02,46.5,-0.04,24.79,0.0,29.55,46.59,19.6,0,29.6,-0.01,1.0,31.0,46.79,0,-15.0,31.1,-463.43,30.89,-0.04,87.3,50.0,183.91,35.29,59.16,29.54,87.23,0,28.6,0.01
2018-07-01 04:58:44.434,1,400.37,28.29,45.0,26.79,401.06,33.7,33.0,0.0,59.06,-0.3,33.7,29.54,0.04,33.0,187.74,11,59.14,35.09,87.27,0,28.29,32.29,0.0,45.59,0.0,0.0,1.65,26.34,32.29,28.1,0.26,0.0,40.29,48.41,46.29,32.5,35.0,400.89,0.01,46.5,0.01,24.79,0.0,29.57,46.59,19.6,0,29.6,-0.01,1.0,31.0,46.7,0,-18.0,31.1,-462.2,30.89,-0.04,87.3,50.0,185.0,35.29,59.16,29.54,87.23,0,28.6,0.01
